,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
9430,1,0,1,1,1,0
9431,1,0,1,1,1,0
9432,1,0,1,1,1,0
9434,1,0,1,1,1,0
9435,1,0,1,1,1,0
9437,1,0,1,1,1,0
9438,1,0,1,1,1,0
9439,2,0,2,2,1,0
9440,1,0,1,1,1,0
9441,1,0,1,1,1,0
9467,6,1,5,6,1,0
9475,2,0,2,2,1,0
9480,7,1,5,8,1,0
9491,1,0,1,1,1,0
9492,1,0,1,1,1,0
9499,1,0,1,1,1,0
9511,1,0,1,1,1,0
9532,3,0,3,3,1,0
9534,4,1,3,5,1,0
9535,2,0,2,2,1,0
9578,2,0,2,3,1,0
9588,4,0,4,5,1,0
9596,6,2,4,6,1,0
9608,4,1,3,4,1,0
9610,5,1,4,6,1,0
9619,3,0,3,3,1,0
9632,5,1,4,6,1,0
9634,6,1,5,6,1,0
9638,6,1,5,9,1,0
9679,3,0,3,3,1,0
9711,1,0,1,1,1,0
9726,1,0,1,1,1,0
9730,3,1,2,3,1,0
9733,5,0,4,7,1,0
9735,2,0,2,3,1,0
9737,1,0,1,1,1,0
9739,5,1,4,6,1,0
9754,8,2,6,9,1,0
9760,5,0,5,9,1,0
9762,5,0,5,5,1,0
9767,6,1,5,6,1,0
9789,4,1,3,4,1,0
9791,7,1,6,10,1,0
9793,6,2,4,6,1,0
9816,4,1,3,4,1,0
9822,6,0,5,6,1,0
9823,3,0,3,4,1,0
9827,7,2,5,8,1,0
9832,5,1,4,5,1,0
9858,5,1,4,6,1,0
9860,4,1,3,5,1,0
9863,4,0,4,4,1,0
9877,4,0,4,4,1,0
9888,4,1,3,5,1,0
9889,6,0,6,9,1,0
9895,2,0,2,3,1,0
9900,4,0,4,4,1,0
9901,3,0,3,4,1,0
9902,3,1,2,3,1,0
9903,3,0,3,5,1,0
9917,8,3,5,9,1,0
9918,9,3,5,9,1,0
9920,9,3,5,9,1,0
9921,3,1,2,3,1,0
9922,4,0,4,5,1,0
9923,3,0,3,4,1,0
9930,2,0,2,3,1,0
9931,5,1,4,6,1,0
9940,6,1,5,7,1,0
9944,4,1,3,5,1,0
9950,7,3,4,7,1,0
9957,7,3,4,7,1,0
9958,6,2,4,7,1,0
9969,1,0,1,1,1,0
9980,1,0,1,1,1,0
9988,1,0,1,1,1,0
9992,1,0,1,1,1,0
10000,1,0,1,1,1,0
10002,2,0,2,2,1,0
10011,2,0,2,2,1,0
10022,1,0,1,1,1,0
10023,1,0,1,1,1,0
10024,1,0,1,1,1,0
10031,4,1,3,4,1,0
10039,4,1,3,4,1,0
10066,4,1,3,4,1,0
10092,2,0,2,3,1,0
10093,2,0,2,3,1,0
10111,3,1,2,3,1,0
10115,1,0,1,1,1,0
10117,1,0,1,1,1,0
10118,2,0,2,3,1,0
10130,4,1,3,5,1,0
10132,1,0,1,1,1,0
10154,3,0,3,5,1,0
10155,2,0,2,3,1,0
10165,1,0,1,1,1,0
10167,1,0,1,1,1,0
10183,1,0,1,1,1,0
10188,1,0,1,1,1,0
10190,3,1,2,3,1,0
10202,4,1,3,5,1,0
10214,5,2,3,5,1,0
10234,5,2,3,5,1,0
10235,5,0,5,5,1,0
10264,3,1,2,3,1,0
10291,3,1,2,3,1,0
10292,1,0,1,1,1,0
10301,1,0,1,1,1,0
10309,5,1,4,5,1,0
10382,3,0,3,3,1,0
10385,4,1,3,5,1,0
10389,3,0,3,3,1,0
10395,3,1,2,3,1,0
10419,3,0,3,4,1,0
10420,4,1,3,4,1,0
10424,4,1,3,4,1,0
10425,5,2,3,5,1,0
10433,1,0,1,1,1,0
10460,2,0,2,3,1,0
10499,5,1,4,5,1,0
10518,1,0,1,1,1,0
10536,3,0,3,4,1,0
10570,2,0,2,3,1,0
10571,1,0,1,1,1,0
10603,4,1,3,4,1,0
10626,1,0,1,1,1,0
10681,3,1,2,3,1,0
10682,1,0,1,1,1,0
10690,1,0,1,1,1,0
10693,3,0,2,3,1,0
10711,3,1,2,3,1,0
10723,1,0,1,1,1,0
10747,2,0,2,2,1,0
10748,2,0,2,3,1,0
10755,1,0,1,1,1,0
10772,4,1,3,4,1,0
10784,4,0,4,5,1,0
10785,4,1,3,4,1,0
10789,1,0,1,1,1,0
10822,1,0,1,1,1,0
10826,1,0,1,1,1,0
10827,1,0,1,1,1,0
10835,1,0,1,1,1,0
10841,2,0,2,2,1,0
10848,3,1,2,3,1,0
10864,1,0,1,1,1,0
10871,2,0,2,2,1,0
10913,2,0,2,2,1,0
10920,7,3,4,7,1,0
10952,5,2,3,5,1,0
10953,1,0,1,1,1,0
10968,6,0,6,10,1,0
10976,2,0,2,2,1,0
10993,7,3,4,7,1,0
10998,5,1,4,5,1,0
11000,3,1,2,3,1,0
11088,8,2,6,9,1,0
11104,5,1,4,6,1,0
11109,8,2,6,9,1,0
11120,5,0,5,8,1,0
11133,4,0,4,4,1,0
11137,4,0,4,4,1,0
11138,5,2,3,5,1,0
11148,8,1,7,8,1,0
11158,6,2,4,6,1,0
11160,5,1,4,5,1,0
11229,6,1,5,7,1,0
11230,8,2,6,8,1,0
11320,4,0,4,5,1,0
11321,4,1,3,5,1,0
11322,8,2,6,9,1,0
11329,4,0,4,5,1,0
11331,9,1,8,11,1,0
11346,4,1,3,5,1,0
11348,8,3,5,8,1,0
11383,4,1,3,5,1,0
11390,8,3,5,8,1,0
11391,3,0,3,3,1,0
11392,3,0,3,3,1,0
11394,5,0,3,5,1,0
11396,3,0,3,3,1,0
11399,2,0,2,3,1,0
11409,7,1,6,8,1,0
11424,9,4,5,9,1,0
11432,7,2,5,7,1,0
11442,4,1,3,5,1,0
11443,9,3,6,10,1,0
11468,5,0,5,5,1,0
11469,3,0,3,5,1,0
11485,4,0,4,5,1,0
11515,3,1,2,3,1,0
11518,7,3,4,7,1,0
11519,6,1,5,7,1,0
11537,6,2,4,6,1,0
11545,3,0,3,5,1,0
11547,4,1,3,4,1,0
11564,5,1,4,7,1,0
11581,4,1,3,4,1,0
11584,8,3,5,8,1,0
11599,3,0,3,4,1,0
11600,4,1,3,4,1,0
11612,4,0,4,4,1,0
11615,3,1,2,3,1,0
11617,7,1,6,8,1,0
11623,8,3,5,8,1,0
11627,9,3,6,11,1,0
11631,9,3,6,10,1,0
11634,11,4,7,11,1,0
11641,8,3,5,8,1,0
11662,8,1,7,8,1,0
11705,5,1,4,6,1,0
11712,4,0,4,4,1,0
11739,7,3,4,7,1,0
11753,5,0,5,7,1,0
11755,6,0,6,8,1,0
11781,3,1,2,3,1,0
11788,7,3,4,7,1,0
11791,7,3,4,7,1,0
11794,7,2,4,7,1,0
11807,4,1,3,4,1,0
11809,2,0,2,3,1,0
11823,4,1,3,4,1,0
11831,4,1,3,5,1,0
11838,4,1,3,4,1,0
11840,12,4,8,13,1,0
11842,3,0,3,4,1,0
11866,5,2,3,5,1,0
11879,6,1,4,7,1,0
11900,5,0,5,5,1,0
11917,5,1,4,6,1,0
11920,7,2,5,8,1,0
11922,6,1,5,6,1,0
11944,12,3,9,16,1,0
11950,7,1,6,8,1,0
11952,8,2,6,8,1,0
11954,9,2,7,13,1,0
11957,12,5,7,13,1,0
11959,5,2,3,5,1,0
11963,7,2,5,7,1,0
11966,7,3,4,7,1,0
11983,5,2,3,5,1,0
11996,3,0,3,3,1,0
12007,6,2,4,7,1,0
12020,4,1,3,5,1,0
12023,4,1,3,4,1,0
12043,6,2,4,6,1,0
12055,7,1,6,9,1,0
12058,5,1,4,5,1,0
12062,9,1,8,12,1,0
12076,4,0,4,4,1,0
12079,7,3,4,7,1,0
12093,10,4,6,10,1,0
12115,6,2,4,6,1,0
12148,8,3,5,9,1,0
12158,7,2,5,8,1,0
12162,2,0,2,3,1,0
12179,5,0,5,5,1,0
12182,6,2,4,6,1,0
12188,3,0,3,4,1,0
12191,5,0,5,6,1,0
12193,5,1,4,7,1,0
12210,8,3,5,8,1,0
12225,6,1,5,6,1,0
12234,3,0,3,4,1,0
12239,7,1,6,9,1,0
12256,6,1,5,6,1,0
12259,8,3,5,9,1,0
12270,4,1,3,5,1,0
12271,4,0,4,4,1,0
12275,4,0,4,4,1,0
12287,7,1,6,8,1,0
12293,12,5,7,13,1,0
12296,4,1,3,5,1,0
12330,12,4,8,12,1,0
12347,4,0,4,4,1,0
12348,8,1,7,8,1,0
12352,5,0,4,5,1,0
12361,2,0,2,3,1,0
12366,2,0,2,3,1,0
12369,3,0,3,3,1,0
12378,4,1,3,4,1,0
12381,7,1,6,9,1,0
12382,6,1,5,8,1,0
12420,6,1,5,6,1,0
12426,13,5,8,13,1,0
12442,8,1,7,11,1,0
12473,4,1,3,4,1,0
12475,2,0,2,3,1,0
12509,2,0,2,3,1,0
12525,6,2,4,7,1,0
12534,5,2,3,5,1,0
12537,6,1,5,9,1,0
12539,4,1,3,5,1,0
12544,5,1,4,5,1,0
12545,4,0,4,4,1,0
12572,8,1,7,8,1,0
12580,6,1,5,6,1,0
12607,5,1,4,5,1,0
12622,3,0,3,5,1,0
12626,3,0,3,3,1,0
12629,1,0,1,1,1,0
12632,3,0,3,4,1,0
12636,3,0,3,4,1,0
12648,5,0,5,7,1,0
12649,5,1,4,5,1,0
12661,3,0,3,3,1,0
12665,6,1,5,7,1,0
12671,6,1,5,8,1,0
12693,7,3,4,7,1,0
12711,4,1,3,4,1,0
12716,11,4,7,13,1,0
12755,5,2,3,5,1,0
12772,5,1,3,5,1,0
12774,5,0,5,7,1,0
12778,4,0,4,5,1,0
12785,4,0,4,5,1,0
12786,2,0,2,3,1,0
12791,6,2,4,7,1,0
12792,4,0,3,5,1,0
12798,7,1,5,7,1,0
12807,5,0,3,5,1,0
12812,2,0,2,3,1,0
12823,9,2,6,9,1,0
12833,7,1,6,9,1,0
12842,6,2,4,7,1,0
12854,7,1,6,8,1,0
12859,4,1,3,4,1,0
12861,7,2,5,9,1,0
12871,5,2,3,5,1,0
12885,9,4,5,9,1,0
12893,7,3,4,7,1,0
12931,4,1,3,4,1,0
12932,4,1,3,4,1,0
12976,5,0,5,9,1,0
12987,3,0,3,4,1,0
13001,11,4,7,12,1,0
13009,7,1,6,8,1,0
13011,7,1,6,8,1,0
13017,10,3,7,13,1,0
13025,8,2,6,10,1,0
13038,6,2,4,7,1,0
13039,5,1,4,5,1,0
13040,4,1,3,5,1,0
13041,8,1,6,11,1,0
13078,8,3,5,8,1,0
13082,7,2,5,7,1,0
13084,4,1,3,5,1,0
13085,6,2,4,7,1,0
13094,2,0,2,3,1,0
13104,8,3,5,8,1,0
13105,6,0,6,8,1,0
13107,7,3,4,7,1,0
13109,6,1,5,6,1,0
13116,6,1,5,8,1,0
13155,3,0,3,5,1,0
13160,4,1,3,4,1,0
13178,5,1,4,5,1,0
13182,4,1,3,5,1,0
13193,4,0,4,4,1,0
13199,4,0,4,7,1,0
13209,8,1,7,8,1,0
13211,3,0,3,4,1,0
13217,10,2,8,13,1,0
13225,5,2,3,5,1,0
13258,3,0,3,3,1,0
13265,3,0,3,3,1,0
13293,5,0,5,7,1,0
13294,5,0,5,7,1,0
13317,5,1,4,7,1,0
13320,5,1,4,5,1,0
13323,7,0,7,9,1,0
13332,6,1,5,8,1,0
13335,6,1,5,8,1,0
13337,14,5,9,15,1,0
13338,8,2,6,11,1,0
13342,4,1,3,5,1,0
13367,5,1,4,5,1,0
13382,7,2,5,8,1,0
13388,7,3,4,7,1,0
13397,3,0,3,4,1,0
13400,3,0,3,4,1,0
13406,5,1,3,5,1,0
13413,5,1,3,5,1,0
13417,4,0,3,5,1,0
13420,3,0,3,3,1,0
13421,4,0,4,5,1,0
13423,3,0,3,4,1,0
13426,3,0,3,4,1,0
13443,3,0,3,3,1,0
13444,5,0,3,5,1,0
13456,6,1,5,6,1,0
13458,3,0,3,4,1,0
13461,9,2,7,11,1,0
13462,3,0,3,3,1,0
13467,6,2,4,6,1,0
13473,8,3,5,8,1,0
13484,5,1,4,7,1,0
13485,4,0,4,5,1,0
13487,3,0,3,3,1,0
13491,2,0,2,3,1,0
13493,4,1,3,5,1,0
13496,5,1,4,7,1,0
13502,4,1,3,4,1,0
13505,4,1,3,4,1,0
13510,4,1,3,4,1,0
13511,4,1,3,5,1,0
13519,6,0,6,8,1,0
13532,3,0,3,4,1,0
13534,6,2,4,7,1,0
13549,4,1,3,5,1,0
13551,7,1,6,10,1,0
13554,8,3,5,9,1,0
13555,5,0,5,7,1,0
13558,4,1,3,5,1,0
13562,5,1,4,5,1,0
13569,10,3,7,11,1,0
13572,14,6,8,15,1,0
13573,8,2,6,11,1,0
13579,8,2,6,11,1,0
13585,11,4,7,12,1,0
13592,5,2,3,5,1,0
13593,7,3,4,7,1,0
13613,4,1,3,4,1,0
13625,5,1,4,5,1,0
13633,3,0,3,3,1,0
13649,7,2,5,7,1,0
13650,4,1,3,5,1,0
13658,5,1,4,7,1,0
13671,4,1,3,5,1,0
13672,4,1,3,5,1,0
13680,10,3,7,11,1,0
13692,4,0,4,5,1,0
13694,3,0,3,4,1,0
13697,15,6,9,15,1,0
13702,8,1,7,11,1,0
13709,10,3,7,10,1,0
13711,10,3,7,11,1,0
13739,5,0,5,5,1,0
13741,3,0,3,4,1,0
13744,4,0,4,4,1,0
13748,1,0,1,1,1,0
13749,3,0,3,3,1,0
13751,5,0,4,7,1,0
13753,11,4,7,12,1,0
13765,3,0,3,3,1,0
13771,6,2,4,6,1,0
13784,6,1,5,6,1,0
13799,2,0,2,3,1,0
13802,2,0,2,3,1,0
13815,6,2,4,7,1,0
13833,3,0,3,5,1,0
13846,5,1,3,5,1,0
13848,3,1,2,3,1,0
13853,3,0,3,4,1,0
13869,4,1,3,4,1,0
13875,7,3,4,7,1,0
13883,4,1,3,5,1,0
13884,9,4,5,9,1,0
13887,8,2,6,9,1,0
13894,3,0,3,5,1,0
13901,7,2,5,7,1,0
13902,4,1,3,4,1,0
13903,5,1,4,5,1,0
13908,7,1,6,8,1,0
13909,7,1,6,8,1,0
13916,10,3,7,12,1,0
13927,7,3,4,7,1,0
13932,6,2,4,6,1,0
13947,2,0,2,3,1,0
13957,5,1,4,6,1,0
13985,2,0,2,3,1,0
14000,4,0,4,4,1,0
14006,6,2,4,7,1,0
14014,3,0,3,4,1,0
14015,6,1,5,6,1,0
14024,2,0,2,3,1,0
14025,4,1,3,5,1,0
14026,7,2,5,7,1,0
14029,7,1,5,8,1,0
14031,5,1,4,5,1,0
14050,3,0,3,4,1,0
14061,5,0,4,5,1,0
14062,4,0,4,5,1,0
14068,9,3,6,11,1,0
14069,8,3,5,8,1,0
14071,8,1,7,8,1,0
14072,14,6,8,15,1,0
14112,3,0,3,4,1,0
14118,4,0,3,4,1,0
14130,5,1,4,6,1,0
14131,5,1,3,5,1,0
14134,5,1,4,5,1,0
14140,4,0,4,4,1,0
14150,4,0,4,5,1,0
14159,3,0,3,4,1,0
14160,1,0,1,1,1,0
14169,1,0,1,1,1,0
14191,2,0,2,3,1,0
14195,5,1,4,5,1,0
14199,4,0,4,4,1,0
14208,6,1,5,6,1,0
14209,5,0,5,6,1,0
14210,5,0,5,6,1,0
14231,4,1,3,5,1,0
14234,4,1,3,5,1,0
14238,2,0,2,3,1,0
14239,2,0,2,3,1,0
14242,1,0,1,1,1,0
14243,5,1,4,5,1,0
14245,3,0,3,3,1,0
14262,3,0,3,3,1,0
14267,1,0,1,1,1,0
14269,1,0,1,1,1,0
14274,1,0,1,1,1,0
14279,1,0,1,1,1,0
14287,7,2,5,8,1,0
14288,1,0,1,1,1,0
14297,5,0,5,8,1,0
14299,5,0,5,7,1,0
14301,7,0,7,8,1,0
14314,5,1,4,7,1,0
14316,3,1,2,3,1,0
14329,6,1,5,7,1,0
14337,7,3,4,7,1,0
14338,1,0,1,1,1,0
14339,1,0,1,1,1,0
14340,1,0,1,1,1,0
14342,12,5,7,12,1,0
14343,1,0,1,1,1,0
14359,5,0,5,6,1,0
14362,6,2,4,6,1,0
14369,4,0,4,5,1,0
14375,3,0,3,3,1,0
14382,3,0,3,4,1,0
14386,2,0,2,3,1,0
14395,4,1,3,4,1,0
14403,2,0,2,3,1,0
14414,2,0,2,3,1,0
14424,4,1,3,4,1,0
14431,10,3,7,13,1,0
14435,9,3,5,9,1,0
14438,2,0,2,3,1,0
14440,10,2,8,10,1,0
14446,4,1,3,5,1,0
14448,5,0,5,6,1,0
14450,8,3,5,8,1,0
14455,7,1,6,8,1,0
14460,7,1,6,8,1,0
14467,5,0,4,5,1,0
14468,8,3,5,8,1,0
14483,7,2,5,9,1,0
14488,6,2,4,6,1,0
14495,4,0,4,5,1,0
14501,5,1,4,7,1,0
14506,4,1,3,5,1,0
14507,5,1,4,5,1,0
14517,2,0,2,3,1,0
14527,4,1,3,5,1,0
14529,2,0,2,3,1,0
14532,5,1,3,5,1,0
14534,5,0,5,6,1,0
14541,5,1,4,5,1,0
14544,2,0,2,3,1,0
14546,8,3,5,9,1,0
14575,2,0,2,3,1,0
14590,3,0,3,4,1,0
14594,4,0,3,5,1,0
14595,1,0,1,1,1,0
14596,1,0,1,1,1,0
14597,1,0,1,1,1,0
14598,1,0,1,1,1,0
14599,1,0,1,1,1,0
14600,1,0,1,1,1,0
14601,1,0,1,1,1,0
14602,3,0,3,4,1,0
14603,6,2,4,6,1,0
14608,1,0,1,1,1,0
14609,1,0,1,1,1,0
14610,2,0,2,2,1,0
14611,1,0,1,1,1,0
14620,5,1,4,6,1,0
14628,3,0,3,3,1,0
14634,5,0,5,7,1,0
14647,7,2,5,8,1,0
14648,2,0,2,2,1,0
14649,4,0,4,5,1,0
14677,3,0,3,5,1,0
14701,4,0,4,4,1,0
14711,4,0,4,4,1,0
14719,2,0,2,3,1,0
14722,2,0,2,3,1,0
14744,3,1,2,3,1,0
14747,3,0,3,3,1,0
14760,2,0,2,3,1,0
14769,7,1,6,8,1,0
14770,4,0,4,6,1,0
14792,2,0,2,3,1,0
14794,2,0,2,3,1,0
14801,2,0,2,3,1,0
14804,3,0,3,3,1,0
14824,2,0,2,3,1,0
14827,3,0,3,5,1,0
14830,7,2,5,7,1,0
14833,4,0,4,4,1,0
14834,4,0,4,4,1,0
14836,3,0,3,4,1,0
14848,2,0,2,3,1,0
14877,7,3,4,7,1,0
14880,7,3,4,7,1,0
14884,2,0,2,3,1,0
14908,4,0,4,7,1,0
14912,5,1,4,6,1,0
14917,3,0,3,4,1,0
14925,2,0,2,2,1,0
14938,2,0,2,3,1,0
14950,3,0,3,4,1,0
14958,2,0,2,3,1,0
14971,3,0,3,3,1,0
14993,2,0,2,3,1,0
15017,6,2,4,7,1,0
15021,5,1,4,6,1,0
15047,2,0,2,2,1,0
15049,1,0,1,1,1,0
15062,3,0,3,4,1,0
15063,2,0,2,3,1,0
15077,3,0,3,3,1,0
15082,1,0,1,1,1,0
15101,2,0,2,2,1,0
15112,9,3,6,11,1,0
15113,3,1,2,3,1,0
15131,8,2,6,8,1,0
15137,3,1,2,3,1,0
15141,2,0,2,3,1,0
15145,6,1,5,8,1,0
15155,2,0,2,2,1,0
15173,4,0,4,6,1,0
15174,7,2,5,8,1,0
15178,2,0,2,3,1,0
15185,4,1,3,4,1,0
15199,7,2,5,8,1,0
15201,2,0,2,3,1,0
15211,9,2,7,9,1,0
15213,3,0,3,4,1,0
15214,5,1,4,5,1,0
15224,5,2,3,5,1,0
15229,2,0,2,3,1,0
15235,5,1,4,5,1,0
15236,2,0,2,3,1,0
15239,3,0,3,3,1,0
15241,4,0,3,5,1,0
15242,4,1,3,4,1,0
15265,7,2,5,7,1,0
15271,4,1,3,5,1,0
15280,3,1,2,3,1,0
15284,5,1,4,6,1,0
15287,3,1,2,3,1,0
15288,5,0,5,5,1,0
15290,3,0,3,4,1,0
15313,3,0,3,4,1,0
15314,4,0,4,6,1,0
15329,3,0,3,3,1,0
15332,4,1,3,5,1,0
15333,2,0,2,3,1,0
15336,3,0,3,5,1,0
15343,3,1,2,3,1,0
15352,7,2,5,9,1,0
15363,1,0,1,1,1,0
15367,8,1,7,12,1,0
15369,1,0,1,1,1,0
15371,10,3,7,12,1,0
15373,11,2,9,14,1,0
15376,8,1,7,8,1,0
15391,1,0,1,1,1,0
15395,1,0,1,1,1,0
15422,4,0,4,6,1,0
15423,5,2,3,5,1,0
15425,2,0,2,3,1,0
15428,7,3,4,7,1,0
15447,3,0,3,5,1,0
15467,4,0,4,7,1,0
15479,5,1,4,6,1,0
15485,8,2,5,9,1,0
15487,7,3,4,7,1,0
15507,8,1,7,12,1,0
15510,8,1,7,12,1,0
15512,11,4,7,12,1,0
15524,8,0,7,10,1,0
15527,7,1,6,8,1,0
15536,8,2,6,9,1,0
15549,1,0,1,1,1,0
15554,1,0,1,1,1,0
15601,4,1,3,4,1,0
15603,2,0,2,2,1,0
15636,3,1,2,3,1,0
15637,4,0,4,4,1,0
15651,1,0,1,1,1,0
15660,4,1,3,4,1,0
15668,3,1,2,3,1,0
15685,1,0,1,1,1,0
15687,5,0,5,6,1,0
15688,5,1,4,5,1,0
15708,3,0,3,4,1,0
15719,4,1,3,4,1,0
15726,1,0,1,1,1,0
15734,4,1,3,4,1,0
15744,2,0,2,3,1,0
15745,3,1,2,3,1,0
15754,5,2,3,5,1,0
15757,4,1,3,4,1,0
15760,1,0,1,1,1,0
15765,2,0,2,3,1,0
15777,1,0,1,1,1,0
15796,3,1,2,3,1,0
15800,2,0,2,3,1,0
15805,1,0,1,1,1,0
15813,4,0,4,5,1,0
15816,4,1,3,5,1,0
15827,4,1,3,5,1,0
15828,4,1,3,5,1,0
15829,3,1,2,3,1,0
15842,4,1,3,5,1,0
15853,5,1,4,5,1,0
15891,4,1,3,4,1,0
15895,4,1,3,5,1,0
15916,4,1,3,4,1,0
15918,4,1,3,5,1,0
15950,4,1,3,4,1,0
15967,4,1,3,4,1,0
16005,1,0,1,1,1,0
16009,4,1,3,4,1,0
16012,1,0,1,1,1,0
16013,4,1,3,4,1,0
16014,3,1,2,3,1,0
16023,1,0,1,1,1,0
16029,3,0,3,4,1,0
16031,2,0,2,3,1,0
16034,3,1,2,3,1,0
16047,1,0,1,1,1,0
16069,4,1,3,4,1,0
16092,1,0,1,1,1,0
16096,1,0,1,1,1,0
16127,4,1,3,4,1,0
16143,3,0,3,5,1,0
16147,1,0,1,1,1,0
16152,2,0,2,3,1,0
16154,1,0,1,1,1,0
16187,2,0,2,3,1,0
16197,1,0,1,1,1,0
16204,2,0,2,2,1,0
16230,1,0,1,1,1,0
16236,1,0,1,1,1,0
16243,2,0,2,2,1,0
16245,1,0,1,1,1,0
16260,1,0,1,1,1,0
16266,2,0,2,2,1,0
16274,3,0,3,3,1,0
16278,1,0,1,1,1,0
16279,3,0,3,3,1,0
16285,2,0,2,2,1,0
16288,3,1,2,3,1,0
16291,2,0,2,2,1,0
