,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
2216,8,8,0,8,0,1
2217,6,6,0,7,0,1
2218,9,8,1,9,0,1
2219,8,7,1,9,0,1
2220,8,8,0,8,0,1
2221,8,8,0,8,0,1
2222,8,8,0,9,0,1
2225,8,7,1,9,0,1
2226,7,3,4,8,0,1
2228,6,5,1,7,0,1
2229,8,7,1,8,0,1
2230,8,7,1,8,0,1
2232,8,6,2,8,0,1
2233,6,6,0,8,0,1
2237,6,3,3,6,0,1
2238,9,9,0,9,0,1
2239,5,3,2,8,0,1
2243,7,7,0,7,0,1
2250,6,3,3,7,0,1
2251,5,3,2,8,0,1
2252,4,2,2,8,0,1
2255,7,6,1,7,0,1
2257,7,6,1,7,0,1
2258,6,5,1,6,0,1
2259,8,8,0,9,0,1
2260,7,7,0,7,0,1
2262,7,7,0,8,0,1
2263,5,4,1,7,0,1
2264,5,2,3,6,0,1
2267,5,4,1,7,0,1
2268,5,2,3,6,0,1
2269,6,4,2,7,0,1
2274,6,5,1,7,0,1
2276,4,2,2,8,0,1
2277,9,8,1,9,0,1
2281,6,4,2,9,0,1
2283,5,3,1,10,0,1
2284,10,8,1,12,0,1
2285,6,5,0,12,0,1
2286,11,10,0,12,0,1
2287,8,6,1,8,0,1
2289,8,4,3,9,0,1
2290,6,1,4,10,0,1
2291,9,6,2,11,0,1
2292,5,4,1,8,0,1
2293,9,6,2,10,0,1
2294,6,5,0,10,0,1
2296,8,4,3,12,0,1
2298,2,0,1,14,0,1
2299,8,6,1,9,0,1
2300,9,5,3,13,0,1
2301,8,6,1,9,0,1
2303,9,6,2,10,0,1
2305,7,6,0,10,0,1
2308,7,3,3,8,0,1
2309,5,3,1,9,0,1
2311,8,3,4,10,0,1
2313,10,5,4,13,0,1
2314,10,9,0,10,0,1
2315,7,4,3,7,0,1
2316,6,6,0,7,0,1
2317,7,3,3,10,0,1
2320,9,6,2,9,0,1
2321,4,2,1,11,0,1
2322,8,7,0,11,0,1
2325,10,9,0,10,0,1
2329,7,4,2,10,0,1
2331,10,9,0,10,0,1
2334,5,5,0,8,0,1
2335,5,5,0,7,0,1
2336,9,6,2,10,0,1
2338,5,3,2,8,0,1
2341,7,4,2,8,0,1
2344,7,6,0,11,0,1
2345,5,1,3,12,0,1
2346,8,6,1,8,0,1
2347,4,3,0,10,0,1
2350,4,1,2,10,0,1
2351,8,7,0,9,0,1
2352,6,5,0,9,0,1
2356,8,6,1,8,0,1
2357,8,4,3,9,0,1
2365,11,11,0,12,0,1
2366,10,7,3,13,0,1
2367,10,9,1,10,0,1
2368,8,7,1,9,0,1
2369,8,7,1,8,0,1
2373,9,7,2,9,0,1
2375,8,8,0,9,0,1
2377,7,6,1,7,0,1
2379,8,8,0,8,0,1
2380,9,7,2,9,0,1
2383,5,4,1,8,0,1
2384,9,7,2,9,0,1
2385,8,8,0,9,0,1
2386,8,8,0,8,0,1
2387,7,6,1,7,0,1
2388,8,8,0,9,0,1
2389,8,8,0,8,0,1
2390,8,7,1,8,0,1
2391,8,8,0,8,0,1
2395,8,6,2,9,0,1
2396,6,5,1,7,0,1
2397,6,5,1,7,0,1
2398,7,4,3,7,0,1
2399,8,6,2,11,0,1
2401,6,5,1,7,0,1
2404,8,8,0,8,0,1
2405,8,7,1,9,0,1
2406,6,4,2,9,0,1
2413,8,8,0,8,0,1
2415,8,8,0,8,0,1
2417,5,4,1,9,0,1
2420,9,5,4,10,0,1
2421,4,2,2,10,0,1
2422,6,2,4,10,0,1
2423,9,8,1,10,0,1
2431,8,6,2,11,0,1
2432,5,4,1,10,0,1
2436,7,4,2,9,0,1
2438,5,0,4,11,0,1
2439,5,3,2,9,0,1
2440,6,4,2,10,0,1
2441,9,9,0,10,0,1
2443,9,6,2,13,0,1
2451,7,4,2,8,0,1
2452,6,3,2,7,0,1
2453,8,7,0,8,0,1
2454,10,8,0,10,0,1
2455,9,8,0,9,0,1
2457,5,3,1,7,0,1
2458,7,3,3,8,0,1
2461,7,7,0,8,0,1
2462,7,5,2,8,0,1
2465,8,6,2,8,0,1
2466,8,6,2,8,0,1
2468,8,8,0,8,0,1
2469,7,7,0,8,0,1
2470,7,6,1,7,0,1
2471,5,4,1,7,0,1
2472,6,5,1,7,0,1
2474,8,8,0,8,0,1
2475,9,9,0,9,0,1
2477,9,8,1,9,0,1
2478,9,7,2,9,0,1
2479,8,6,2,9,0,1
2480,5,3,2,7,0,1
2481,8,7,1,9,0,1
2483,7,7,0,7,0,1
2484,7,6,1,9,0,1
2485,4,2,2,8,0,1
2486,10,7,3,11,0,1
2488,10,9,1,10,0,1
2490,8,6,2,9,0,1
2493,9,9,0,10,0,1
2495,9,9,0,9,0,1
2496,9,5,4,9,0,1
2497,6,3,3,10,0,1
2498,6,4,2,10,0,1
2499,8,8,0,8,0,1
2505,8,8,0,8,0,1
2506,8,7,1,8,0,1
2507,7,7,0,8,0,1
2508,6,6,0,7,0,1
2509,8,7,1,10,0,1
2510,7,5,2,9,0,1
2512,5,2,3,8,0,1
2513,8,6,2,8,0,1
2514,6,5,1,8,0,1
2515,4,4,0,8,0,1
2516,4,4,0,10,0,1
2518,9,9,0,9,0,1
2520,7,4,3,8,0,1
2521,5,4,1,6,0,1
2522,8,7,1,8,0,1
2523,7,7,0,9,0,1
2524,9,7,2,9,0,1
2525,8,8,0,8,0,1
2526,6,5,1,8,0,1
2528,7,6,1,7,0,1
2529,7,7,0,8,0,1
2532,9,8,1,9,0,1
2533,8,8,0,8,0,1
2534,8,8,0,9,0,1
2536,8,8,0,8,0,1
2537,8,7,1,8,0,1
2538,8,5,3,8,0,1
2539,8,7,1,8,0,1
2540,9,7,2,10,0,1
2541,6,3,3,7,0,1
2543,5,2,3,8,0,1
2544,7,7,0,9,0,1
2547,4,3,1,8,0,1
2549,7,5,2,8,0,1
2550,8,7,1,8,0,1
2551,8,7,1,8,0,1
2553,7,6,1,8,0,1
2554,5,3,2,7,0,1
2555,8,8,0,8,0,1
2556,7,7,0,8,0,1
2557,8,8,0,8,0,1
2558,9,9,0,9,0,1
2559,8,6,2,8,0,1
2560,7,7,0,8,0,1
2561,7,7,0,8,0,1
2562,7,7,0,8,0,1
2563,8,8,0,8,0,1
2570,7,5,2,9,0,1
2573,6,6,0,9,0,1
2575,8,7,1,10,0,1
2577,6,2,4,11,0,1
2578,8,5,3,10,0,1
2579,8,3,5,12,0,1
2580,8,7,1,10,0,1
2582,9,9,0,9,0,1
2588,7,3,4,10,0,1
2589,8,6,2,11,0,1
2590,8,7,1,10,0,1
2594,4,2,2,8,0,1
2596,5,2,2,10,0,1
2600,7,5,2,9,0,1
2601,6,5,1,10,0,1
2602,10,10,0,10,0,1
2603,10,7,2,11,0,1
2604,7,6,0,7,0,1
2605,10,9,0,11,0,1
2606,10,10,0,10,0,1
2607,9,8,1,9,0,1
2608,6,6,0,7,0,1
2609,11,8,1,11,0,1
2610,8,6,1,11,0,1
2611,8,7,0,9,0,1
2613,6,5,0,9,0,1
2614,7,4,2,10,0,1
2616,10,8,1,10,0,1
2617,9,7,1,9,0,1
2619,9,7,1,9,0,1
2620,5,1,3,9,0,1
2623,8,7,1,9,0,1
2624,11,9,2,12,0,1
2625,7,5,2,7,0,1
2626,8,6,2,8,0,1
2628,7,5,2,8,0,1
2629,8,8,0,10,0,1
2630,5,1,4,9,0,1
2632,8,8,0,8,0,1
2633,9,8,1,9,0,1
2635,8,5,3,8,0,1
2636,8,8,0,8,0,1
2637,7,6,1,7,0,1
2638,8,6,2,8,0,1
2639,7,7,0,9,0,1
2641,9,6,3,9,0,1
2642,9,8,1,9,0,1
2643,8,6,2,8,0,1
2644,8,8,0,9,0,1
2646,8,6,2,9,0,1
2647,9,7,2,9,0,1
2648,8,7,1,8,0,1
2650,7,7,0,9,0,1
2651,4,4,0,8,0,1
2652,9,8,1,9,0,1
2653,8,8,0,8,0,1
2654,7,7,0,7,0,1
2655,8,7,1,9,0,1
2656,7,7,0,8,0,1
2657,8,8,0,8,0,1
2658,7,6,1,8,0,1
2659,7,7,0,8,0,1
2660,8,6,2,9,0,1
2662,8,7,1,9,0,1
2663,8,5,3,8,0,1
2666,5,4,1,7,0,1
2667,7,7,0,8,0,1
2668,5,3,2,6,0,1
2670,5,1,4,9,0,1
2672,6,3,3,10,0,1
2673,9,8,1,9,0,1
2675,10,7,3,12,0,1
2676,6,1,4,10,0,1
2677,11,8,3,11,0,1
2680,6,3,3,9,0,1
2682,7,3,3,8,0,1
2683,8,4,4,8,0,1
2684,5,4,1,7,0,1
2685,6,4,2,8,0,1
2686,7,7,0,8,0,1
2687,8,6,1,9,0,1
2688,9,4,4,9,0,1
2689,9,7,1,9,0,1
2690,6,3,2,9,0,1
2692,10,8,2,12,0,1
2694,10,8,2,10,0,1
2695,5,2,3,7,0,1
2696,12,11,1,12,0,1
2698,12,10,2,12,0,1
2701,8,3,5,10,0,1
2705,7,4,3,10,0,1
2706,14,13,1,14,0,1
2707,13,8,5,15,0,1
2708,12,10,2,12,0,1
2709,14,12,2,14,0,1
2710,10,6,4,11,0,1
2711,10,8,2,10,0,1
2712,8,3,5,10,0,1
2713,6,3,3,6,0,1
2715,10,5,5,12,0,1
2716,4,3,1,9,0,1
2717,13,8,5,15,0,1
2718,11,7,4,13,0,1
2719,15,15,0,15,0,1
2720,18,18,0,18,0,1
2721,5,3,2,10,0,1
2722,8,7,1,8,0,1
2723,7,6,1,12,0,1
2724,5,2,3,7,0,1
2726,5,2,3,9,0,1
2727,4,4,0,9,0,1
2728,12,12,0,12,0,1
2730,12,10,2,12,0,1
2731,11,6,5,11,0,1
2732,6,3,3,6,0,1
2733,10,7,3,11,0,1
2734,15,13,2,16,0,1
2735,6,3,3,6,0,1
2736,12,11,1,12,0,1
2737,9,7,2,11,0,1
2740,12,10,2,12,0,1
2744,4,1,3,9,0,1
2745,10,8,2,12,0,1
2746,8,5,3,10,0,1
2750,18,17,1,18,0,1
2751,9,6,3,12,0,1
2752,15,11,4,16,0,1
2753,9,3,6,12,0,1
2754,8,6,2,11,0,1
2756,9,4,5,10,0,1
2760,6,6,0,12,0,1
2762,10,10,0,12,0,1
2763,11,5,6,12,0,1
2764,12,11,1,12,0,1
2766,10,6,4,12,0,1
2767,9,7,2,10,0,1
2768,4,3,1,8,0,1
2769,5,4,1,6,0,1
2771,10,8,2,12,0,1
2772,5,1,4,9,0,1
2774,13,13,0,13,0,1
2775,5,2,3,9,0,1
2776,9,6,3,10,0,1
2777,15,14,1,15,0,1
2778,11,7,4,13,0,1
2780,11,8,3,11,0,1
2781,6,1,5,10,0,1
2782,5,3,2,6,0,1
2783,6,6,0,8,0,1
2785,12,12,0,12,0,1
2786,11,8,3,12,0,1
2787,6,2,4,10,0,1
2788,6,4,2,9,0,1
2790,14,13,1,15,0,1
2791,12,11,1,12,0,1
2792,6,3,3,6,0,1
2793,10,8,2,14,0,1
2796,5,5,0,10,0,1
2798,12,12,0,12,0,1
2802,10,8,2,10,0,1
2803,8,7,1,9,0,1
2806,10,8,2,11,0,1
2807,6,2,4,8,0,1
2809,12,11,1,13,0,1
2810,10,6,4,10,0,1
2811,6,3,3,6,0,1
2812,13,12,1,15,0,1
2813,12,8,4,12,0,1
2814,10,7,3,10,0,1
2816,6,4,2,8,0,1
2817,11,8,3,11,0,1
2821,8,6,2,11,0,1
2822,12,10,2,12,0,1
2823,11,7,4,12,0,1
2824,10,7,3,12,0,1
2825,9,5,4,9,0,1
2826,11,8,3,11,0,1
2827,11,8,2,12,0,1
2829,12,9,3,12,0,1
2830,9,6,3,13,0,1
2831,6,5,1,6,0,1
2832,15,15,0,15,0,1
2833,12,11,1,12,0,1
2835,14,13,1,14,0,1
2836,9,7,2,10,0,1
2837,9,4,5,12,0,1
2839,12,9,3,12,0,1
2841,15,15,0,15,0,1
2843,13,11,2,13,0,1
2844,7,3,4,9,0,1
2845,12,8,4,14,0,1
2848,12,9,3,12,0,1
2849,6,4,2,10,0,1
2850,5,4,1,6,0,1
2851,9,5,4,10,0,1
2852,8,4,4,11,0,1
2853,12,10,2,12,0,1
2854,15,15,0,15,0,1
2855,14,14,0,14,0,1
2856,8,3,5,11,0,1
2857,7,3,4,12,0,1
2858,9,6,3,12,0,1
2859,5,3,2,11,0,1
2860,12,6,6,13,0,1
2862,12,12,0,12,0,1
2863,10,6,4,13,0,1
2865,4,1,3,8,0,1
2866,11,10,1,12,0,1
2867,12,9,3,12,0,1
2869,11,9,2,12,0,1
2870,14,10,4,16,0,1
2871,11,9,2,12,0,1
2872,12,7,5,13,0,1
2874,10,8,2,12,0,1
2875,11,10,1,12,0,1
2877,5,2,3,10,0,1
2882,5,3,2,9,0,1
2885,5,3,2,6,0,1
2886,10,5,5,11,0,1
2887,5,3,2,6,0,1
2888,9,8,1,10,0,1
2891,5,1,4,9,0,1
2892,8,3,5,11,0,1
2893,6,2,4,11,0,1
2894,8,5,3,11,0,1
2895,8,6,2,13,0,1
2896,5,4,1,11,0,1
2897,9,8,1,10,0,1
2898,4,4,0,9,0,1
2900,6,3,3,8,0,1
2904,6,4,2,8,0,1
2905,14,14,0,15,0,1
2907,11,6,5,12,0,1
2909,11,7,4,12,0,1
2910,11,10,1,12,0,1
2911,12,10,2,12,0,1
2912,11,8,3,11,0,1
2913,9,8,1,11,0,1
2914,10,6,4,11,0,1
2915,11,10,1,11,0,1
2917,8,7,1,12,0,1
2919,10,8,2,11,0,1
2920,9,8,1,11,0,1
2923,6,3,3,10,0,1
2924,10,6,4,11,0,1
2925,9,7,2,10,0,1
2927,7,6,1,7,0,1
2929,9,5,4,9,0,1
2930,5,4,1,6,0,1
2932,5,4,1,6,0,1
2933,12,12,0,12,0,1
2934,6,4,2,6,0,1
2936,18,18,0,20,0,1
2940,14,14,0,14,0,1
2941,9,8,1,10,0,1
2942,12,11,1,12,0,1
2943,8,6,2,9,0,1
2945,13,12,1,15,0,1
2946,9,8,1,14,0,1
2947,12,9,3,12,0,1
2948,11,11,0,11,0,1
2950,8,4,4,10,0,1
2951,11,8,3,12,0,1
2952,6,5,1,10,0,1
2953,6,5,1,7,0,1
2954,9,8,1,13,0,1
2955,10,6,4,10,0,1
2956,15,14,1,15,0,1
2958,9,9,0,11,0,1
2960,5,3,2,6,0,1
2962,9,5,4,10,0,1
2963,5,4,1,9,0,1
2965,9,5,4,10,0,1
2966,10,6,4,10,0,1
2967,11,8,3,11,0,1
2969,4,2,2,9,0,1
2970,12,11,1,12,0,1
2972,11,6,5,11,0,1
2975,5,3,2,6,0,1
2977,13,11,2,13,0,1
2978,7,3,4,10,0,1
2979,7,5,2,9,0,1
2980,15,15,0,16,0,1
2985,7,7,0,8,0,1
2986,10,10,0,12,0,1
2987,6,2,4,8,0,1
2990,7,7,0,11,0,1
2994,4,0,4,8,0,1
2995,12,7,5,14,0,1
2997,10,10,0,15,0,1
2998,5,2,3,8,0,1
3002,4,2,2,8,0,1
3004,9,9,0,10,0,1
3009,13,11,2,13,0,1
3017,6,6,0,8,0,1
3018,8,5,3,9,0,1
3019,5,1,4,9,0,1
3020,9,9,0,9,0,1
3022,9,8,1,10,0,1
3023,6,3,3,11,0,1
3026,11,10,1,11,0,1
3029,6,5,1,6,0,1
3032,12,12,0,12,0,1
3034,6,2,4,11,0,1
3036,12,10,2,12,0,1
3037,9,7,2,12,0,1
3038,14,11,3,14,0,1
3040,15,15,0,15,0,1
3044,16,14,2,16,0,1
3045,8,3,5,10,0,1
3046,8,7,1,12,0,1
3047,15,14,1,15,0,1
3050,12,8,4,12,0,1
3051,7,3,4,9,0,1
3052,15,15,0,16,0,1
3053,7,3,4,9,0,1
3054,5,3,2,11,0,1
3056,12,6,6,12,0,1
3057,8,5,3,13,0,1
3058,6,3,3,10,0,1
3059,6,3,3,9,0,1
3062,5,2,3,8,0,1
3063,7,3,4,9,0,1
3065,8,6,2,13,0,1
3066,12,9,3,13,0,1
3072,11,7,4,12,0,1
3074,6,3,3,6,0,1
3075,9,7,2,11,0,1
3076,9,7,2,11,0,1
3077,4,2,2,9,0,1
3080,5,3,2,6,0,1
3081,7,3,4,9,0,1
3082,10,9,1,12,0,1
3083,12,8,4,15,0,1
3084,12,11,1,12,0,1
3087,5,3,2,9,0,1
3088,6,3,3,6,0,1
3089,7,3,4,10,0,1
3090,12,12,0,12,0,1
3092,10,8,2,10,0,1
3093,11,7,4,11,0,1
3096,9,4,5,12,0,1
3097,12,11,1,12,0,1
3098,8,3,5,10,0,1
3100,8,7,1,11,0,1
3101,13,13,0,13,0,1
3102,13,11,2,13,0,1
3103,14,8,6,14,0,1
3105,10,6,4,10,0,1
3106,8,4,4,10,0,1
3109,6,3,3,6,0,1
3110,15,14,1,15,0,1
3111,4,3,1,8,0,1
3112,9,7,2,9,0,1
3113,11,9,2,13,0,1
3114,8,5,3,11,0,1
3115,8,4,4,11,0,1
3116,7,2,5,10,0,1
3117,6,3,3,6,0,1
3118,12,11,1,12,0,1
3119,7,4,3,10,0,1
3120,12,12,0,13,0,1
3122,11,9,2,12,0,1
3123,11,8,3,12,0,1
3124,10,7,3,10,0,1
3125,11,8,3,12,0,1
3126,12,7,5,15,0,1
3127,6,2,4,11,0,1
3128,8,3,5,11,0,1
3131,6,4,2,7,0,1
3135,13,11,2,14,0,1
3136,10,7,3,11,0,1
3139,10,6,4,11,0,1
3140,8,3,5,11,0,1
3141,6,3,3,10,0,1
3144,9,6,3,10,0,1
3145,5,3,2,9,0,1
3146,11,10,1,12,0,1
3147,12,10,2,12,0,1
3149,6,3,3,8,0,1
3150,8,3,5,10,0,1
3151,11,5,6,12,0,1
3154,10,8,2,11,0,1
3155,6,5,1,6,0,1
3156,9,8,1,14,0,1
3158,6,3,3,6,0,1
3159,5,2,3,6,0,1
3160,18,16,2,18,0,1
3161,7,2,5,10,0,1
3163,6,3,3,11,0,1
3165,11,9,2,12,0,1
3166,5,3,2,8,0,1
3167,5,2,3,6,0,1
3168,10,7,3,11,0,1
3169,15,11,4,15,0,1
3170,14,14,0,16,0,1
3172,14,11,3,14,0,1
3174,14,11,3,14,0,1
3177,5,2,3,10,0,1
3180,6,2,4,10,0,1
3181,11,7,4,12,0,1
3182,6,5,1,7,0,1
3183,11,8,3,11,0,1
3190,6,5,1,11,0,1
3209,6,5,1,7,0,1
3212,5,1,4,10,0,1
3213,8,7,1,8,0,1
3220,5,4,1,7,0,1
3251,5,5,0,7,0,1
3252,7,5,2,9,0,1
3277,6,4,2,7,0,1
3281,7,6,1,7,0,1
3282,6,3,2,9,0,1
3284,5,4,1,10,0,1
3299,7,6,1,8,0,1
3301,9,7,2,9,0,1
3305,9,9,0,9,0,1
3313,4,1,2,10,0,1
3317,5,2,3,8,0,1
3318,6,4,2,8,0,1
3319,7,4,2,10,0,1
3335,6,2,4,8,0,1
3346,6,6,0,7,0,1
3351,6,2,3,9,0,1
3361,7,4,2,8,0,1
3365,5,1,4,8,0,1
3366,4,1,3,8,0,1
3374,6,3,3,6,0,1
3392,6,3,3,11,0,1
3397,5,2,3,6,0,1
3409,6,3,2,8,0,1
3418,8,7,1,8,0,1
3424,5,4,0,10,0,1
3428,9,7,2,9,0,1
3435,9,3,5,10,0,1
3439,6,5,1,7,0,1
3440,7,6,1,8,0,1
3441,6,4,1,8,0,1
3450,9,6,3,11,0,1
3452,9,9,0,10,0,1
3455,5,4,1,7,0,1
3456,5,5,0,6,0,1
3460,7,6,1,7,0,1
3461,4,2,2,8,0,1
3463,7,5,2,8,0,1
3466,9,9,0,9,0,1
3486,5,2,3,6,0,1
3505,5,3,2,7,0,1
3513,8,6,2,8,0,1
3515,7,7,0,7,0,1
3520,7,5,2,9,0,1
3524,7,6,1,8,0,1
3529,9,8,1,10,0,1
3539,4,2,2,8,0,1
3557,4,2,1,9,0,1
3559,6,3,3,10,0,1
3567,6,2,3,9,0,1
3568,7,6,0,9,0,1
3576,6,5,1,6,0,1
3591,5,3,1,7,0,1
3592,6,2,2,6,0,1
3593,5,5,0,6,0,1
3599,6,3,3,9,0,1
3601,9,5,3,10,0,1
3612,7,5,2,8,0,1
3618,8,5,3,8,0,1
3627,7,6,0,9,0,1
3630,4,2,1,9,0,1
3631,8,5,2,9,0,1
3647,6,6,0,6,0,1
3652,6,6,0,7,0,1
3654,7,6,1,8,0,1
3661,8,7,1,8,0,1
3662,8,6,2,8,0,1
3667,7,2,4,8,0,1
3669,7,5,2,9,0,1
3671,5,4,1,6,0,1
3676,7,7,0,8,0,1
3695,5,3,2,6,0,1
3714,9,5,3,9,0,1
3720,8,6,1,11,0,1
3730,7,3,4,9,0,1
3735,8,6,2,8,0,1
3754,6,4,2,6,0,1
3760,8,6,1,10,0,1
3761,8,5,2,9,0,1
3769,4,1,3,8,0,1
3774,4,3,1,9,0,1
3780,6,5,1,7,0,1
3782,8,8,0,9,0,1
3796,5,3,2,8,0,1
3801,6,3,3,6,0,1
3814,5,4,1,10,0,1
3816,4,3,1,10,0,1
3817,5,3,1,8,0,1
3819,7,5,1,8,0,1
3833,6,4,2,8,0,1
3836,6,4,1,9,0,1
3840,7,5,2,8,0,1
3847,9,7,2,9,0,1
3848,5,2,3,10,0,1
3850,8,6,2,9,0,1
3852,8,7,1,8,0,1
3856,7,6,1,8,0,1
3858,7,3,4,8,0,1
3862,8,6,2,8,0,1
3876,7,5,1,8,0,1
3879,5,5,0,6,0,1
3883,9,8,0,10,0,1
3888,6,4,2,8,0,1
3891,6,3,2,7,0,1
3895,6,4,2,8,0,1
3896,6,3,3,6,0,1
3917,5,5,0,6,0,1
3925,11,10,1,11,0,1
3929,10,6,4,11,0,1
3930,6,3,2,11,0,1
3932,6,3,2,7,0,1
3933,8,6,2,10,0,1
3935,8,8,0,8,0,1
3937,6,6,0,7,0,1
3939,8,7,1,8,0,1
3948,8,6,2,9,0,1
3950,5,1,4,8,0,1
3951,5,2,3,6,0,1
3958,5,3,2,8,0,1
3960,7,6,1,7,0,1
3961,8,3,4,8,0,1
3968,8,4,4,8,0,1
3972,5,4,1,6,0,1
3975,7,5,2,7,0,1
3983,7,6,1,8,0,1
3984,6,4,2,10,0,1
3985,8,7,0,11,0,1
3986,5,4,1,7,0,1
4004,9,5,3,9,0,1
4008,10,10,0,12,0,1
4017,8,6,2,8,0,1
4018,8,7,1,8,0,1
4020,8,8,0,8,0,1
4021,8,8,0,8,0,1
4022,8,8,0,8,0,1
4024,8,7,1,8,0,1
4025,8,7,1,8,0,1
4027,7,5,2,7,0,1
4031,8,6,2,8,0,1
4032,8,5,3,8,0,1
4034,8,7,1,8,0,1
4052,4,4,0,8,0,1
4054,4,2,2,9,0,1
4056,8,8,0,8,0,1
4057,9,9,0,10,0,1
4061,10,6,4,11,0,1
4064,10,8,2,11,0,1
4069,5,4,1,7,0,1
4083,6,4,2,7,0,1
4085,9,9,0,9,0,1
4087,9,7,0,13,0,1
4088,7,5,2,10,0,1
4089,9,7,0,10,0,1
4090,5,3,2,8,0,1
4091,6,4,2,6,0,1
4095,12,10,2,12,0,1
4096,8,5,3,8,0,1
4117,7,7,0,7,0,1
4124,7,7,0,7,0,1
4127,6,6,0,6,0,1
4129,7,7,0,7,0,1
4130,6,6,0,6,0,1
4148,14,11,3,15,0,1
4160,8,7,1,8,0,1
4161,8,7,1,8,0,1
4170,6,3,3,7,0,1
4172,9,9,0,9,0,1
4173,9,9,0,9,0,1
4174,9,9,0,9,0,1
4176,9,9,0,9,0,1
4179,9,9,0,9,0,1
4180,9,9,0,9,0,1
4181,9,9,0,9,0,1
4231,7,2,5,10,0,1
4232,7,5,2,7,0,1
4233,4,2,1,10,0,1
4235,5,3,2,6,0,1
4236,8,5,2,10,0,1
4237,6,3,3,6,0,1
4239,10,10,0,13,0,1
4241,9,8,1,9,0,1
4242,8,4,3,9,0,1
4245,9,3,4,9,0,1
4247,6,4,2,6,0,1
4248,6,6,0,6,0,1
4249,7,2,5,11,0,1
4250,5,2,3,7,0,1
4255,5,5,0,7,0,1
4256,8,4,4,9,0,1
4260,5,4,1,6,0,1
4264,7,6,1,7,0,1
4265,8,6,1,8,0,1
4266,6,4,2,11,0,1
4268,8,6,1,9,0,1
4270,9,4,5,10,0,1
4276,9,4,5,11,0,1
4277,6,1,3,8,0,1
4281,6,2,3,9,0,1
4282,6,2,2,6,0,1
4284,4,2,2,8,0,1
4285,8,6,1,8,0,1
4286,10,8,1,11,0,1
4287,9,4,5,11,0,1
4288,4,2,2,9,0,1
4291,6,2,4,10,0,1
4295,6,5,1,8,0,1
4297,7,4,3,7,0,1
4298,3,0,2,11,0,1
4299,10,6,4,13,0,1
4301,6,3,3,8,0,1
4302,6,3,3,6,0,1
4304,6,4,2,7,0,1
4307,5,2,2,9,0,1
4308,7,5,2,8,0,1
4309,8,8,0,9,0,1
4310,9,8,1,9,0,1
4312,7,2,4,8,0,1
4313,17,14,3,19,0,1
4314,10,7,3,13,0,1
4316,7,4,3,10,0,1
4317,9,6,2,9,0,1
4320,6,5,1,8,0,1
4322,5,2,3,7,0,1
4325,6,5,0,10,0,1
4327,7,2,4,8,0,1
4328,13,7,6,14,0,1
4329,10,5,5,12,0,1
4331,4,3,1,10,0,1
4335,6,5,1,7,0,1
4336,5,4,0,9,0,1
4337,10,9,0,10,0,1
4338,6,5,0,10,0,1
4339,6,4,1,9,0,1
4341,9,7,2,9,0,1
4342,7,6,0,8,0,1
4344,7,5,2,10,0,1
4348,17,15,2,18,0,1
4352,6,2,4,8,0,1
4354,5,1,4,8,0,1
4358,7,6,1,9,0,1
4359,7,3,4,8,0,1
4360,6,2,4,9,0,1
4362,6,5,1,9,0,1
4363,5,2,3,9,0,1
4365,8,4,4,8,0,1
4366,6,2,3,6,0,1
4367,5,4,0,9,0,1
4368,8,7,1,9,0,1
4369,5,3,2,6,0,1
4371,12,7,5,13,0,1
4374,5,4,1,9,0,1
4375,7,6,1,11,0,1
4376,7,4,2,11,0,1
4379,7,4,3,8,0,1
4381,4,1,3,8,0,1
4383,8,5,2,9,0,1
4386,7,4,3,12,0,1
4387,6,4,2,9,0,1
4389,7,5,2,7,0,1
4393,8,6,2,8,0,1
4396,7,4,2,8,0,1
4397,5,2,3,6,0,1
4398,6,5,0,7,0,1
4401,9,7,2,13,0,1
4402,11,6,5,11,0,1
4403,8,7,1,8,0,1
4405,10,7,3,13,0,1
4406,6,4,2,7,0,1
4409,11,8,3,11,0,1
4410,4,0,3,11,0,1
4411,8,7,1,10,0,1
4412,8,7,1,8,0,1
4413,6,5,1,7,0,1
4414,5,3,1,9,0,1
4415,7,2,4,10,0,1
4417,11,6,5,13,0,1
4418,6,5,1,8,0,1
4422,6,3,3,6,0,1
4423,12,10,2,13,0,1
4424,8,4,4,8,0,1
4426,5,2,2,10,0,1
4427,6,6,0,8,0,1
4428,8,8,0,8,0,1
4429,6,5,1,7,0,1
4431,9,9,0,10,0,1
4445,6,4,2,7,0,1
4448,6,4,2,10,0,1
4450,12,8,4,12,0,1
4451,8,6,2,9,0,1
4455,6,5,1,8,0,1
4462,10,7,3,11,0,1
4463,7,4,3,7,0,1
4468,7,1,5,10,0,1
4469,7,4,3,8,0,1
4470,7,6,1,7,0,1
4475,7,3,4,11,0,1
4476,6,3,2,6,0,1
4480,12,10,2,12,0,1
4488,6,2,3,9,0,1
4491,7,4,3,7,0,1
4492,7,4,3,8,0,1
4496,5,2,3,7,0,1
4500,12,7,5,14,0,1
4503,7,4,3,7,0,1
4522,8,5,3,9,0,1
4525,14,10,4,14,0,1
4526,10,6,4,11,0,1
4527,14,11,3,17,0,1
4528,10,5,5,10,0,1
4530,8,4,4,8,0,1
4532,9,2,4,10,0,1
4538,5,2,3,8,0,1
4542,6,5,1,6,0,1
4548,5,2,3,7,0,1
4550,5,1,3,7,0,1
